"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.331234500E0,-2.721340942E-1,1.136137390E-1,9.787696381E0,9.792137943E0
5.341249500E0,-2.691403198E-1,1.136137390E-1,9.776619415E0,9.780983171E0
5.351265500E0,-2.715353394E-1,1.145118713E-1,9.783355408E0,9.787792777E0
5.361280500E0,-2.698887634E-1,1.107696533E-1,9.771380310E0,9.775734398E0
5.371296500E0,-2.734812927E-1,1.202000427E-1,9.784852295E0,9.789411346E0
5.381312500E0,-2.793191528E-1,1.219963074E-1,9.786049805E0,9.790795324E0
5.391327500E0,-2.755769348E-1,1.137634277E-1,9.786798248E0,9.791338250E0
5.401343500E0,-2.778222656E-1,1.080752563E-1,9.785301361E0,9.789841071E0
5.411358500E0,-2.731819153E-1,1.227447510E-1,9.779164124E0,9.783749056E0
5.421374500E0,-2.757266235E-1,1.196012878E-1,9.792037354E0,9.796648670E0
5.431389500E0,-2.782713318E-1,1.181044006E-1,9.785301361E0,9.789969679E0
5.441405500E0,-2.727328491E-1,1.224453735E-1,9.785600739E0,9.790166387E0
5.451420500E0,-2.764750671E-1,1.187031555E-1,9.773625641E0,9.778255830E0
5.461433083E0,-2.758763123E-1,1.264869690E-1,9.782307587E0,9.787014275E0
5.471448083E0,-2.788700867E-1,1.113684082E-1,9.782756653E0,9.787364261E0
5.481464083E0,-2.709365845E-1,1.127156067E-1,9.777367859E0,9.781770478E0
5.491479083E0,-2.745291138E-1,1.137634277E-1,9.796378326E0,9.800884484E0
5.501495083E0,-2.781216431E-1,1.203497314E-1,9.788744202E0,9.793433961E0
5.511510083E0,-2.778222656E-1,1.252894592E-1,9.785750427E0,9.790495089E0
5.521526083E0,-2.710862732E-1,1.194515991E-1,9.780361633E0,9.784846965E0
5.531541083E0,-2.709365845E-1,1.136137390E-1,9.788444824E0,9.792852842E0
5.541557083E0,-2.616558838E-1,1.191522217E-1,9.787247314E0,9.791469300E0
5.551572083E0,-2.751278687E-1,1.188528442E-1,9.781559143E0,9.786149427E0
5.561588083E0,-2.752775574E-1,1.089733887E-1,9.788145447E0,9.792621928E0
5.571603083E0,-2.694396973E-1,1.134640503E-1,9.783355408E0,9.787722660E0
5.581619083E0,-2.737806702E-1,1.204994202E-1,9.776320038E0,9.780895125E0
5.591634083E0,-2.818638611E-1,1.184037781E-1,9.779463501E0,9.784241057E0
5.601650083E0,-2.754272461E-1,1.251397705E-1,9.784253540E0,9.788929332E0
5.611665083E0,-2.803669739E-1,1.261875916E-1,9.780511322E0,9.785342644E0
5.621681083E0,-2.755769348E-1,1.146615601E-1,9.778116302E0,9.782670819E0
5.631697083E0,-2.761756897E-1,1.172062683E-1,9.781259766E0,9.785859846E0
5.641712083E0,-2.748284912E-1,1.251397705E-1,9.783056030E0,9.787715564E0
5.651728083E0,-2.757266235E-1,1.167572021E-1,9.794432373E0,9.799008262E0
5.661743083E0,-2.688409424E-1,1.210981750E-1,9.786349182E0,9.790790087E0
5.671759083E0,-2.679428101E-1,1.134640503E-1,9.779762878E0,9.784090627E0
5.681774083E0,-2.694396973E-1,1.216969299E-1,9.780511322E0,9.784978774E0
5.691790083E0,-2.743794250E-1,1.216969299E-1,9.781110077E0,9.785714514E0
5.701805083E0,-2.767744446E-1,1.202000427E-1,9.776619415E0,9.781274934E0
5.711821083E0,-2.719844055E-1,1.167572021E-1,9.779912567E0,9.784390506E0
5.721836083E0,-2.703378296E-1,1.194515991E-1,9.779463501E0,9.783928536E0
5.731852083E0,-2.716850281E-1,1.170565796E-1,9.777068481E0,9.781542981E0
5.741867083E0,-2.824626160E-1,1.178050232E-1,9.781259766E0,9.786046482E0
5.751883083E0,-2.770738220E-1,1.199006653E-1,9.783205719E0,9.787862903E0
5.761898083E0,-2.694396973E-1,1.115180969E-1,9.782606964E0,9.786952184E0
5.771914083E0,-2.788700867E-1,1.252894592E-1,9.793983307E0,9.798753747E0
5.781929083E0,-2.842588806E-1,1.245410156E-1,9.789642334E0,9.794560256E0
5.791945083E0,-2.758763123E-1,1.181044006E-1,9.785600739E0,9.790201132E0
5.801960083E0,-2.716850281E-1,1.148112488E-1,9.783355408E0,9.787800438E0
5.811976083E0,-2.724334717E-1,1.148112488E-1,9.787247314E0,9.791711373E0
5.821991083E0,-2.742297363E-1,1.113684082E-1,9.787097626E0,9.791572131E0
5.832007083E0,-2.790197754E-1,1.216969299E-1,9.778265991E0,9.783003014E0
5.842022083E0,-2.894979858E-1,1.152603149E-1,9.783954163E0,9.788914806E0
5.852038083E0,-2.600093079E-1,1.237925720E-1,9.774074707E0,9.778316103E0
5.862053083E0,-2.749781799E-1,1.157093811E-1,9.789941711E0,9.794486223E0
5.872069083E0,-2.715353394E-1,1.104702759E-1,9.782157898E0,9.786549354E0
5.882085083E0,-2.674937439E-1,1.160087585E-1,9.779014435E0,9.783360070E0
5.892100083E0,-2.734812927E-1,1.173559570E-1,9.787846069E0,9.792369229E0
5.902116083E0,-2.751278687E-1,1.176553345E-1,9.776619415E0,9.781197540E0
5.912131083E0,-2.719844055E-1,1.199006653E-1,9.783205719E0,9.787720155E0
5.922147083E0,-2.755769348E-1,1.151106262E-1,9.784403229E0,9.788960090E0
5.932162083E0,-2.703378296E-1,1.053808594E-1,9.788744202E0,9.793043486E0
5.942178083E0,-2.722837830E-1,1.216969299E-1,9.786648560E0,9.791191890E0
5.952193083E0,-2.710862732E-1,1.246907043E-1,9.785151672E0,9.789700138E0
5.962209083E0,-2.775228882E-1,1.128652954E-1,9.770332489E0,9.774924781E0
5.972224083E0,-2.716850281E-1,1.163081360E-1,9.777367859E0,9.781833294E0
5.982240083E0,-2.712359619E-1,1.285826111E-1,9.786049805E0,9.790652339E0
5.992255083E0,-2.755769348E-1,1.112187195E-1,9.786199493E0,9.790710535E0
6.002271083E0,-2.730322266E-1,1.127156067E-1,9.782606964E0,9.787065465E0
6.012286083E0,-2.791694641E-1,1.194515991E-1,9.777068481E0,9.781782678E0
6.022302083E0,-2.725831604E-1,1.182540894E-1,9.780810699E0,9.785322864E0
6.032317083E0,-2.736309814E-1,1.233435059E-1,9.774972839E0,9.779579825E0
6.042333083E0,-2.722837830E-1,1.160087585E-1,9.776469727E0,9.780948666E0
6.052348083E0,-2.725831604E-1,1.121168518E-1,9.775870972E0,9.780313135E0
6.062364083E0,-2.683918762E-1,1.121168518E-1,9.787696381E0,9.792017403E0
6.072379083E0,-2.767744446E-1,1.118174744E-1,9.790390778E0,9.794940470E0
6.082395083E0,-2.739303589E-1,1.142124939E-1,9.789642334E0,9.794140052E0
6.092410083E0,-2.754272461E-1,1.219963074E-1,9.791288910E0,9.795921691E0
6.102426083E0,-2.698887634E-1,1.197509766E-1,9.779313812E0,9.783770177E0
6.112441083E0,-2.716850281E-1,1.169068909E-1,9.777367859E0,9.781840431E0
6.122457083E0,-2.734812927E-1,1.236428833E-1,9.771979065E0,9.776587054E0
6.132472083E0,-2.718347168E-1,1.172062683E-1,9.778864746E0,9.783344374E0
6.142488083E0,-2.776725769E-1,1.145118713E-1,9.779014435E0,9.783626033E0
6.152503083E0,-2.728825378E-1,1.179547119E-1,9.779164124E0,9.783681779E0
6.162519083E0,-2.698887634E-1,1.097218323E-1,9.783505096E0,9.787841989E0
6.172534083E0,-2.709365845E-1,1.088237000E-1,9.783804474E0,9.788160155E0
6.182550083E0,-2.715353394E-1,1.133143616E-1,9.780511322E0,9.784936040E0
6.192566083E0,-2.725831604E-1,1.182540894E-1,9.782606964E0,9.787118300E0
6.202581083E0,-2.748284912E-1,1.194515991E-1,9.786648560E0,9.791235336E0
6.212597083E0,-2.740800476E-1,1.179547119E-1,9.784403229E0,9.788951922E0
6.222612083E0,-2.686912537E-1,1.194515991E-1,9.792636108E0,9.797049843E0
6.232628083E0,-2.665956116E-1,1.152603149E-1,9.789492645E0,9.793800305E0
6.242643083E0,-2.697390747E-1,1.261875916E-1,9.786648560E0,9.791178300E0
6.252659083E0,-2.701881409E-1,1.200503540E-1,9.784103851E0,9.788569962E0
6.262674083E0,-2.695893860E-1,1.088237000E-1,9.777218170E0,9.781539561E0
6.272690083E0,-2.742297363E-1,1.127156067E-1,9.785451050E0,9.789941726E0
6.282705083E0,-2.721340942E-1,1.128652954E-1,9.785451050E0,9.789884973E0
6.292721083E0,-2.743794250E-1,1.169068909E-1,9.780361633E0,9.784908020E0
6.302736083E0,-2.703378296E-1,1.243913269E-1,9.777816925E0,9.782344278E0
6.312752083E0,-2.686912537E-1,1.222956848E-1,9.787696381E0,9.792147449E0
6.322767083E0,-2.671943665E-1,1.199006653E-1,9.791288910E0,9.795667793E0
6.332783083E0,-2.704875183E-1,1.181044006E-1,9.796228638E0,9.800673837E0
6.342798083E0,-2.725831604E-1,1.246907043E-1,9.776619415E0,9.781213449E0
6.352814083E0,-2.727328491E-1,1.179547119E-1,9.774673462E0,9.779189016E0
6.362829083E0,-2.751278687E-1,1.139131165E-1,9.787097626E0,9.791626600E0
6.372845083E0,-2.710862732E-1,1.191522217E-1,9.778864746E0,9.783347113E0
6.382860083E0,-2.787203979E-1,1.136137390E-1,9.780511322E0,9.785141535E0
6.392876083E0,-2.767744446E-1,1.119671631E-1,9.784552917E0,9.789107035E0
6.402891083E0,-2.760260010E-1,1.106199646E-1,9.772128754E0,9.776652163E0
6.412907083E0,-2.719844055E-1,1.128652954E-1,9.780361633E0,9.784793701E0
6.422922083E0,-2.662962341E-1,1.161584473E-1,9.780361633E0,9.784675781E0
6.432938083E0,-2.734812927E-1,1.169068909E-1,9.776769104E0,9.781292008E0
6.442953083E0,-2.692900085E-1,1.127156067E-1,9.780661011E0,9.785016695E0
6.452969083E0,-2.713856506E-1,1.169068909E-1,9.778864746E0,9.783328325E0
6.462984333E0,-2.782713318E-1,1.151106262E-1,9.785151672E0,9.789784402E0
6.473000333E0,-2.797682190E-1,1.176553345E-1,9.791887665E0,9.796590074E0
6.483015333E0,-2.653981018E-1,1.161584473E-1,9.780960388E0,9.785249872E0
6.493031333E0,-2.727328491E-1,1.077758789E-1,9.783654785E0,9.788048825E0
6.503046333E0,-2.749781799E-1,1.146615601E-1,9.778715057E0,9.783252447E0
6.513062333E0,-2.751278687E-1,1.167572021E-1,9.775421906E0,9.779989827E0
6.523078333E0,-2.700384521E-1,1.106199646E-1,9.779762878E0,9.784115673E0
6.533093333E0,-2.766247559E-1,1.166075134E-1,9.782307587E0,9.786912705E0
6.543109333E0,-2.734812927E-1,1.184037781E-1,9.788744202E0,9.793279559E0
6.553124333E0,-2.692900085E-1,1.222956848E-1,9.783954163E0,9.788423387E0
6.563140333E0,-2.742297363E-1,1.181044006E-1,9.790390778E0,9.794942684E0
6.573155333E0,-2.785707092E-1,1.136137390E-1,9.782008209E0,9.786633452E0
6.583171333E0,-2.829116821E-1,1.206491089E-1,9.784702606E0,9.789535245E0
6.593186333E0,-2.719844055E-1,1.246907043E-1,9.785750427E0,9.790323524E0
6.603202333E0,-2.709365845E-1,1.182540894E-1,9.789642334E0,9.794104742E0
6.613217333E0,-2.772235107E-1,1.146615601E-1,9.787247314E0,9.791844062E0
6.623233333E0,-2.752775574E-1,1.212478638E-1,9.772128754E0,9.776757088E0
6.633248333E0,-2.725831604E-1,1.202000427E-1,9.780511322E0,9.785047335E0
6.643264333E0,-2.755769348E-1,1.149609375E-1,9.780211945E0,9.784768998E0
6.653279333E0,-2.701881409E-1,1.142124939E-1,9.781858521E0,9.786255782E0
6.663295333E0,-2.624043274E-1,1.206491089E-1,9.779463501E0,9.783727235E0
6.673310333E0,-2.722837830E-1,1.197509766E-1,9.774673462E0,9.779198333E0
6.683326333E0,-2.784210205E-1,1.194515991E-1,9.782157898E0,9.786848323E0
6.693341333E0,-2.709365845E-1,1.152603149E-1,9.786947937E0,9.791375873E0
6.703357333E0,-2.748284912E-1,1.221459961E-1,9.785001984E0,9.789622779E0
6.713372333E0,-2.752775574E-1,1.140628052E-1,9.790839844E0,9.795373035E0
6.723388333E0,-2.719844055E-1,1.209484863E-1,9.790690155E0,9.795214023E0
6.733403333E0,-2.716850281E-1,1.203497314E-1,9.779463501E0,9.783976859E0
6.743419333E0,-2.713856506E-1,1.134640503E-1,9.784103851E0,9.788524528E0
6.753434333E0,-2.746788025E-1,1.152603149E-1,9.785600739E0,9.790133564E0
6.763450333E0,-2.760260010E-1,1.176553345E-1,9.781409454E0,9.786010630E0
6.773465333E0,-2.733316040E-1,1.164578247E-1,9.778715057E0,9.783227523E0
6.783481333E0,-2.751278687E-1,1.115180969E-1,9.788145447E0,9.792646369E0
6.793496333E0,-2.691403198E-1,1.215472412E-1,9.782606964E0,9.787063362E0
6.803512333E0,-2.692900085E-1,1.206491089E-1,9.778415680E0,9.782866989E0
6.813527333E0,-2.719844055E-1,1.173559570E-1,9.778864746E0,9.783350329E0
6.823543333E0,-2.764750671E-1,1.173559570E-1,9.784403229E0,9.789012076E0
6.833558333E0,-2.715353394E-1,1.139131165E-1,9.789492645E0,9.793920251E0
6.843574333E0,-2.695893860E-1,1.210981750E-1,9.794432373E0,9.798890178E0
6.853589333E0,-2.769241333E-1,1.251397705E-1,9.787846069E0,9.792562362E0
6.863605333E0,-2.719844055E-1,1.142124939E-1,9.780211945E0,9.784659713E0
6.873620333E0,-2.685415649E-1,1.157093811E-1,9.779613190E0,9.783983717E0
6.883636333E0,-2.710862732E-1,1.225950623E-1,9.787846069E0,9.792366823E0
6.893652333E0,-2.806663513E-1,1.187031555E-1,9.781110077E0,9.785856037E0
6.903667333E0,-2.695893860E-1,1.106199646E-1,9.778116302E0,9.782457444E0
6.913683333E0,-2.725831604E-1,1.077758789E-1,9.785151672E0,9.789540871E0
6.923698333E0,-2.769241333E-1,1.181044006E-1,9.783954163E0,9.788584917E0
6.933714333E0,-2.785707092E-1,1.179547119E-1,9.781259766E0,9.785936724E0
6.943729333E0,-2.772235107E-1,1.134640503E-1,9.779463501E0,9.784049945E0
6.953745333E0,-2.713856506E-1,1.121168518E-1,9.784702606E0,9.789107490E0
6.963760333E0,-2.662962341E-1,1.161584473E-1,9.785301361E0,9.789613332E0
6.973776333E0,-2.794688416E-1,1.110690308E-1,9.785301361E0,9.789921445E0
6.983791333E0,-2.781216431E-1,1.184037781E-1,9.783056030E0,9.787724781E0
6.993807333E0,-2.701881409E-1,1.249900818E-1,9.777667236E0,9.782198155E0
7.003822333E0,-2.767744446E-1,1.149609375E-1,9.776320038E0,9.780912718E0
7.013838333E0,-2.766247559E-1,1.109193420E-1,9.779014435E0,9.783554961E0
7.023853333E0,-2.794688416E-1,1.172062683E-1,9.789642334E0,9.794331890E0
7.033869333E0,-2.757266235E-1,1.251397705E-1,9.783505096E0,9.788189675E0
7.043884333E0,-2.784210205E-1,1.131646729E-1,9.774972839E0,9.779591940E0
7.053900333E0,-2.766247559E-1,1.266366577E-1,9.773326263E0,9.778060357E0
7.063915333E0,-2.763253784E-1,1.194515991E-1,9.770482178E0,9.775118740E0
7.073931333E0,-2.823129272E-1,1.182540894E-1,9.775721283E0,9.780511808E0
7.083946333E0,-2.775228882E-1,1.215472412E-1,9.788295135E0,9.792982914E0
7.093962333E0,-2.731819153E-1,1.130149841E-1,9.783654785E0,9.788120438E0
7.103977333E0,-2.730322266E-1,1.164578247E-1,9.787846069E0,9.792345975E0
7.113993333E0,-2.731819153E-1,1.252894592E-1,9.782606964E0,9.787222528E0
7.124008333E0,-2.796185303E-1,1.154100037E-1,9.774374084E0,9.779053877E0
7.134024333E0,-2.773731995E-1,1.152603149E-1,9.781409454E0,9.786020220E0
7.144039333E0,-2.734812927E-1,1.185534668E-1,9.769284668E0,9.773830870E0
7.154055333E0,-2.748284912E-1,1.219963074E-1,9.786947937E0,9.791565948E0
7.164070333E0,-2.784210205E-1,1.160087585E-1,9.780211945E0,9.784861878E0
7.174086333E0,-2.733316040E-1,1.136137390E-1,9.780211945E0,9.784690283E0
7.184101333E0,-2.736309814E-1,1.137634277E-1,9.780361633E0,9.784850010E0
7.194117333E0,-2.755769348E-1,1.151106262E-1,9.784702606E0,9.789259328E0
7.204132333E0,-2.713856506E-1,1.196012878E-1,9.787247314E0,9.791739612E0
7.214148333E0,-2.815644836E-1,1.163081360E-1,9.775272217E0,9.780018050E0
7.224163333E0,-2.778222656E-1,1.131646729E-1,9.780661011E0,9.785260408E0
7.234179333E0,-2.725831604E-1,1.197509766E-1,9.788145447E0,9.792672422E0
7.244194333E0,-2.731819153E-1,1.200503540E-1,9.791438599E0,9.795984396E0
7.254210333E0,-2.698887634E-1,1.182540894E-1,9.777816925E0,9.782255762E0
7.264225333E0,-2.713856506E-1,1.243913269E-1,9.784552917E0,9.789106148E0
7.274241333E0,-2.733316040E-1,1.166075134E-1,9.787846069E0,9.792356108E0
7.284256333E0,-2.719844055E-1,1.106199646E-1,9.789792023E0,9.794194206E0
7.294272333E0,-2.721340942E-1,1.163081360E-1,9.780661011E0,9.785137421E0
7.304287333E0,-2.778222656E-1,1.237925720E-1,9.782457275E0,9.787184486E0
7.314303333E0,-2.707868958E-1,1.196012878E-1,9.776170349E0,9.780651139E0
7.324319333E0,-2.700384521E-1,1.163081360E-1,9.788145447E0,9.792560423E0
7.334334333E0,-2.766247559E-1,1.134640503E-1,9.777218170E0,9.781788716E0
7.344350333E0,-2.787203979E-1,1.155596924E-1,9.783654785E0,9.788306292E0
7.354365333E0,-2.737806702E-1,1.143621826E-1,9.786798248E0,9.791294834E0
7.364381333E0,-2.757266235E-1,1.184037781E-1,9.790540466E0,9.795137939E0
7.374396333E0,-2.743794250E-1,1.225950623E-1,9.789941711E0,9.794553197E0
7.384412333E0,-2.791694641E-1,1.190025330E-1,9.794132996E0,9.798833519E0
7.394427333E0,-2.721340942E-1,1.172062683E-1,9.779613190E0,9.784100797E0
7.404443333E0,-2.685415649E-1,1.101708984E-1,9.785001984E0,9.789306207E0
7.414458333E0,-2.776725769E-1,1.261875916E-1,9.782457275E0,9.787210824E0
7.424474333E0,-2.746788025E-1,1.151106262E-1,9.790390778E0,9.794919626E0
7.434489333E0,-2.745291138E-1,1.170565796E-1,9.779164124E0,9.783717056E0
7.444505333E0,-2.680924988E-1,1.224453735E-1,9.775272217E0,9.779714381E0
7.454520333E0,-2.721340942E-1,1.161584473E-1,9.778864746E0,9.783340200E0
7.464535875E0,-2.706372070E-1,1.172062683E-1,9.777816925E0,9.782263829E0
7.474550875E0,-2.712359619E-1,1.187031555E-1,9.776769104E0,9.781251121E0
7.484566875E0,-2.725831604E-1,1.100212097E-1,9.783654785E0,9.788069636E0
7.494581875E0,-2.845582581E-1,1.083746338E-1,9.779313812E0,9.784053204E0
7.504597875E0,-2.770738220E-1,1.155596924E-1,9.781559143E0,9.786164888E0
7.514612875E0,-2.787203979E-1,1.166075134E-1,9.781409454E0,9.786074457E0
7.524628875E0,-2.730322266E-1,1.158590698E-1,9.778715057E0,9.783212054E0
7.534643875E0,-2.785707092E-1,1.185534668E-1,9.783355408E0,9.788038598E0
7.544659875E0,-2.754272461E-1,1.157093811E-1,9.777517548E0,9.782080465E0
7.554674875E0,-2.715353394E-1,1.199006653E-1,9.778265991E0,9.782770232E0
7.564690875E0,-2.736309814E-1,1.128652954E-1,9.791139221E0,9.795612270E0
7.574705875E0,-2.713856506E-1,1.151106262E-1,9.779164124E0,9.783606267E0
7.584721875E0,-2.727328491E-1,1.155596924E-1,9.771979065E0,9.776467260E0
7.594736875E0,-2.767744446E-1,1.251397705E-1,9.778715057E0,9.783431516E0
7.604752875E0,-2.713856506E-1,1.122665405E-1,9.786648560E0,9.791054283E0
7.614767875E0,-2.767744446E-1,1.124162292E-1,9.790839844E0,9.795396181E0
7.624783875E0,-2.730322266E-1,1.143621826E-1,9.785301361E0,9.789777732E0
7.634798875E0,-2.718347168E-1,1.161584473E-1,9.774673462E0,9.779142508E0
7.644814875E0,-2.740800476E-1,1.083746338E-1,9.770182800E0,9.774627199E0
7.654829875E0,-2.716850281E-1,1.089733887E-1,9.776619415E0,9.781000723E0
7.664845875E0,-2.736309814E-1,1.095721436E-1,9.784702606E0,9.789141181E0
7.674860875E0,-2.754272461E-1,1.204994202E-1,9.793683929E0,9.798297056E0
7.684876875E0,-2.736309814E-1,1.166075134E-1,9.773925018E0,9.778449851E0
7.694891875E0,-2.727328491E-1,1.134640503E-1,9.775721283E0,9.780183224E0
7.704907875E0,-2.730322266E-1,1.199006653E-1,9.784852295E0,9.789395140E0
7.714922875E0,-2.728825378E-1,1.136137390E-1,9.788594513E0,9.793056494E0
7.724938875E0,-2.782713318E-1,1.083746338E-1,9.793234863E0,9.797786948E0
7.734953875E0,-2.785707092E-1,1.133143616E-1,9.787097626E0,9.791716996E0
7.744969875E0,-2.713856506E-1,1.065783691E-1,9.785001984E0,9.789344868E0
7.754984875E0,-2.752775574E-1,1.196012878E-1,9.774823151E0,9.779429934E0
7.765000875E0,-2.782713318E-1,1.264869690E-1,9.783205719E0,9.787979773E0
7.775016875E0,-2.749781799E-1,1.155596924E-1,9.786498871E0,9.791043213E0
7.785031875E0,-2.712359619E-1,1.148112488E-1,9.780661011E0,9.785094807E0
7.795047875E0,-2.733316040E-1,1.213975525E-1,9.782906342E0,9.787476897E0
7.805062875E0,-2.722837830E-1,1.263372803E-1,9.778415680E0,9.783021659E0
7.815078875E0,-2.746788025E-1,1.113684082E-1,9.778715057E0,9.783205995E0
7.825093875E0,-2.763253784E-1,1.167572021E-1,9.781110077E0,9.785709085E0
7.835109875E0,-2.725831604E-1,1.184037781E-1,9.786648560E0,9.791159843E0
7.845124875E0,-2.724334717E-1,1.128652954E-1,9.784403229E0,9.788845954E0
7.855140875E0,-2.716850281E-1,1.079255676E-1,9.777667236E0,9.782036458E0
7.865155875E0,-2.710862732E-1,1.143621826E-1,9.779912567E0,9.784337295E0
7.875171875E0,-2.784210205E-1,1.190025330E-1,9.787247314E0,9.791929833E0
7.885186875E0,-2.719844055E-1,1.179547119E-1,9.794282684E0,9.798768399E0
7.895202875E0,-2.719844055E-1,1.160087585E-1,9.778715057E0,9.783184641E0
7.905217875E0,-2.676434326E-1,1.145118713E-1,9.773326263E0,9.777660877E0
7.915233875E0,-2.709365845E-1,1.118174744E-1,9.777068481E0,9.781460927E0
7.925248875E0,-2.751278687E-1,1.095721436E-1,9.788893890E0,9.793372504E0
7.935264875E0,-2.746788025E-1,1.125659180E-1,9.779463501E0,9.783967799E0
7.945279875E0,-2.730322266E-1,1.077758789E-1,9.787546692E0,9.791947328E0
7.955295875E0,-2.713856506E-1,1.100212097E-1,9.788444824E0,9.792824256E0
7.965310875E0,-2.749781799E-1,1.236428833E-1,9.789941711E0,9.794583160E0
7.975326875E0,-2.763253784E-1,1.142124939E-1,9.783205719E0,9.787773718E0
7.985341875E0,-2.716850281E-1,1.133143616E-1,9.773925018E0,9.778356874E0